id,hf_split,reference_text_raw,reference_text_alt_raw,pred_text_raw,reference_text_clean,pred_text_clean,latency_sec,detected_language,language_probability,sampling_rate,status
1885,test,antara pukul 22.00 dan 23.00 waktu standar pegunungan para narapidana memulai kebakaran di halaman,"Antara pukul 22.00 dan 23.00 Waktu Standar Pegunungan, para narapidana memulai kebakaran di halaman.",Antara pukul 22 dan 23 waktu standar pegunungan Parana rapidana memulai kebakaran di halaman.,antara pukul 22 00 dan 23 00 waktu standar pegunungan para narapidana memulai kebakaran di halaman,antara pukul 22 dan 23 waktu standar pegunungan parana rapidana memulai kebakaran di halaman,0.4467442035675049,id,1,16000,ok
1675,test,semua nomina di samping kata sie untuk anda selalu dimulai dengan huruf kapital bahkan di tengah kalimat,"Semua nomina, di samping kata Sie untuk Anda, selalu dimulai dengan huruf kapital, bahkan di tengah kalimat.",Semua nomina disamping katasi untuk Anda selalu dimulai dengan huruf kapital bahkan di tengah kalimat.,semua nomina di samping kata sie untuk anda selalu dimulai dengan huruf kapital bahkan di tengah kalimat,semua nomina disamping katasi untuk anda selalu dimulai dengan huruf kapital bahkan di tengah kalimat,0.4510660171508789,id,1,16000,ok
1815,test,bom fisi bekerja berdasarkan prinsip bahwa energi diperlukan untuk membentuk sebuah inti atom dengan banyak proton dan neutron,Bom fisi bekerja berdasarkan prinsip bahwa energi diperlukan untuk membentuk sebuah inti atom dengan banyak proton dan neutron.,Bom Visi bekerja berdasarkan prinsip bahwa energi diperlukan untuk membentuk sebuah inti atom dengan banyak proton dan neutron.,bom fisi bekerja berdasarkan prinsip bahwa energi diperlukan untuk membentuk sebuah inti atom dengan banyak proton dan neutron,bom visi bekerja berdasarkan prinsip bahwa energi diperlukan untuk membentuk sebuah inti atom dengan banyak proton dan neutron,0.44481682777404785,id,1,16000,ok
1677,test,saat ini satu-satunya serangga yang tidak dapat melipat sayapnya adalah capung dan lalat capung,"Saat ini, satu-satunya serangga yang tidak dapat melipat sayapnya adalah capung dan lalat capung.","Saat ini, satu-satunya serangga yang tidak dapat melipat sayapnya adalah sapung dan lalat sapung.",saat ini satu satunya serangga yang tidak dapat melipat sayapnya adalah capung dan lalat capung,saat ini satu satunya serangga yang tidak dapat melipat sayapnya adalah sapung dan lalat sapung,0.4536118507385254,id,1,16000,ok
1773,test,gangguan tidur adalah proses anda terbangun secara sengaja selama periode tidur normal lalu tertidur beberapa saat kemudian 10â€ 60 menit,"Gangguan tidur adalah proses Anda terbangun secara sengaja selama periode tidur normal, lalu tertidur beberapa saat kemudian (10â€“60 menit).","Gangguan tidur adalah proses Anda terbangun secara sengaja selama periode tidur normal, lalu tertidur beberapa saat kemudian, 10-60 menit.",gangguan tidur adalah proses anda terbangun secara sengaja selama periode tidur normal lalu tertidur beberapa saat kemudian 10 60 menit,gangguan tidur adalah proses anda terbangun secara sengaja selama periode tidur normal lalu tertidur beberapa saat kemudian 10 60 menit,0.45450520515441895,id,1,16000,ok
2001,test,wisatawan sangat disarankan untuk berhati-hati dengan risiko cuaca buruk yang memengaruhi daerah mereka sebab hal tersebut dapat memengaruhi rencana perjalanan apa pun,"Wisatawan sangat disarankan untuk berhati-hati dengan risiko cuaca buruk yang memengaruhi daerah mereka, sebab hal tersebut dapat memengaruhi rencana perjalanan apa pun.",Wisatawan sangat disahankan untuk berhati-hati dengan risiko cuaca buruk yang mempengaruhi daerah mereka sebab hal tersebut dapat mempengaruhi rencana perjalanan apa pun.,wisatawan sangat disarankan untuk berhati hati dengan risiko cuaca buruk yang memengaruhi daerah mereka sebab hal tersebut dapat memengaruhi rencana perjalanan apa pun,wisatawan sangat disahankan untuk berhati hati dengan risiko cuaca buruk yang mempengaruhi daerah mereka sebab hal tersebut dapat mempengaruhi rencana perjalanan apa pun,0.4472951889038086,id,1,16000,ok
1750,test,penemuan ini juga memberikan wawasan tentang evolusi bulu pada burung,Penemuan ini juga memberikan wawasan tentang evolusi bulu pada burung.,Penemuan ini juga memberikan ulasan tentang evolusi bulu pada burung.,penemuan ini juga memberikan wawasan tentang evolusi bulu pada burung,penemuan ini juga memberikan ulasan tentang evolusi bulu pada burung,0.467388391494751,id,1,16000,ok
1791,test,jangan mencoreng situs dengan mencorat-coret atau menggoreskan grafiti di bangunan,Jangan mencoreng situs dengan mencorat-coret atau menggoreskan grafiti di bangunan.,Jangan mencoret situ dengan mencurat-coret atau menghormat grafiti di bangunan.,jangan mencoreng situs dengan mencorat coret atau menggoreskan grafiti di bangunan,jangan mencoret situ dengan mencurat coret atau menghormat grafiti di bangunan,0.43042778968811035,id,1,16000,ok
1955,test,ms adalah penyakit yang memengaruhi pusat sistem saraf yang terbentuk dari otak saraf tulang belakang dan saraf penglihatan,"MS adalah penyakit yang memengaruhi pusat sistem saraf, yang terbentuk dari otak, saraf tulang belakang dan saraf penglihatan.","MS adalah penyakit yang mempengaruh pusat sistem saraf, yang terbentuk dari otak, saraf ulang belakang, dan saraf penglihatan.",ms adalah penyakit yang memengaruhi pusat sistem saraf yang terbentuk dari otak saraf tulang belakang dan saraf penglihatan,ms adalah penyakit yang mempengaruh pusat sistem saraf yang terbentuk dari otak saraf ulang belakang dan saraf penglihatan,0.46380090713500977,id,1,16000,ok
1876,test,kantor manajemen darurat marianas utara mengatakan bahwa tidak ada kerusakan yang dilaporkan di negara itu,Kantor manajemen darurat Marianas Utara mengatakan bahwa tidak ada kerusakan yang dilaporkan di negara itu.,"Kantor manajemen darurat, Marianas Utara, mengatakan bahwa tidak ada kerusakan yang dilaporkan di negara itu.",kantor manajemen darurat marianas utara mengatakan bahwa tidak ada kerusakan yang dilaporkan di negara itu,kantor manajemen darurat marianas utara mengatakan bahwa tidak ada kerusakan yang dilaporkan di negara itu,0.5598220825195312,id,1,16000,ok
1793,test,jika anda tidak terbiasa mengemudi di jalan pedesaan waspadalah banyak terdapat tanjakan curam jalan sempit serta tikungan tajam,"Jika Anda tidak terbiasa mengemudi di jalan pedesaan, waspadalah: banyak terdapat tanjakan curam, jalan sempit, serta tikungan tajam.","Jika Anda tidak terbiasa membudi di jalan pedesaan, waspadalah, banyak terdapat tanjakan curam, jalan sempit, serta tikungan tajam.",jika anda tidak terbiasa mengemudi di jalan pedesaan waspadalah banyak terdapat tanjakan curam jalan sempit serta tikungan tajam,jika anda tidak terbiasa membudi di jalan pedesaan waspadalah banyak terdapat tanjakan curam jalan sempit serta tikungan tajam,0.4431920051574707,id,1,16000,ok
1681,test,ini tidak sendirian eksperimentasi dan sebuah eksperimen adalah tes yang digunakan untuk menghilangkan satu atau lebih dari kemungkinan hipotesis mengajukan pertanyaan dan membuat pengamatan juga memandu penelitian ilmiah,"Ini tidak sendirian, eksperimentasi, dan sebuah eksperimen adalah tes yang digunakan untuk menghilangkan satu atau lebih dari kemungkinan hipotesis, mengajukan pertanyaan, dan membuat pengamatan juga memandu penelitian ilmiah.","Ini tidak sendirian, eksperimentasi dan sebuah eksperimen adalah tes yang digunakan untuk menghilangkan satu atau lebih dari kemungkinan hipotesis, mengajukan pertanyaan dan membuat pengamatan juga memandu penelitian ilmiah.",ini tidak sendirian eksperimentasi dan sebuah eksperimen adalah tes yang digunakan untuk menghilangkan satu atau lebih dari kemungkinan hipotesis mengajukan pertanyaan dan membuat pengamatan juga memandu penelitian ilmiah,ini tidak sendirian eksperimentasi dan sebuah eksperimen adalah tes yang digunakan untuk menghilangkan satu atau lebih dari kemungkinan hipotesis mengajukan pertanyaan dan membuat pengamatan juga memandu penelitian ilmiah,0.5967366695404053,id,1,16000,ok
1941,test,pasangan ini dapat memilih untuk membuat rencana adopsi bagi bayi mereka,Pasangan ini dapat memilih untuk membuat rencana adopsi bagi bayi mereka.,Pasangan ini dapat memilih untuk membuat rencana adopsi bagi bayi mereka.,pasangan ini dapat memilih untuk membuat rencana adopsi bagi bayi mereka,pasangan ini dapat memilih untuk membuat rencana adopsi bagi bayi mereka,0.44841456413269043,id,1,16000,ok
1905,test,ibu kota moldova adalah chiåÿinäƒu. bahasa lokalnya adalah bahasa rumania tetapi bahasa rusia digunakan secara luas,"Ibu kota Moldova adalah ChiÅŸinÄƒu. Bahasa lokalnya adalah bahasa Rumania, tetapi bahasa Rusia digunakan secara luas.","Ibukota Moldova adalah Kiev. Bahasa lokalnya adalah bahasa Rumania, tetapi bahasa Rusia digunakan secara luas.",ibu kota moldova adalah chi in u bahasa lokalnya adalah bahasa rumania tetapi bahasa rusia digunakan secara luas,ibukota moldova adalah kiev bahasa lokalnya adalah bahasa rumania tetapi bahasa rusia digunakan secara luas,0.4644455909729004,id,1,16000,ok
1911,test,demikian pula dengan visa schengen anda tidak perlu mengajukan aplikasi visa ke tiap-tiap negara anggota schengen secara terpisah sehingga menghemat waktu uang dan dokumen,"Demikian pula, dengan visa Schengen, Anda tidak perlu mengajukan aplikasi visa ke tiap-tiap negara anggota Schengen secara terpisah sehingga menghemat waktu, uang, dan dokumen.","Demikian pula dengan visa Schengen, Anda tidak perlu mengajukan aplikasi visa ke tiap-tiap negara anggota Schengen secara terpisah sehingga menghemat waktu, uang, dan dokumen.",demikian pula dengan visa schengen anda tidak perlu mengajukan aplikasi visa ke tiap tiap negara anggota schengen secara terpisah sehingga menghemat waktu uang dan dokumen,demikian pula dengan visa schengen anda tidak perlu mengajukan aplikasi visa ke tiap tiap negara anggota schengen secara terpisah sehingga menghemat waktu uang dan dokumen,0.5961637496948242,id,1,16000,ok
1922,test,tentu saja ada penjelasan teologis kristiani mengenai tradisi ini tetapi ini juga mungkin merupakan ritual musim semi dan kesuburan sebelum masa kristiani,"Tentu saja ada penjelasan teologis Kristiani mengenai tradisi ini, tetapi ini juga mungkin merupakan ritual Musim Semi dan Kesuburan sebelum masa Kristiani.","Tentu saja ada penjelasan teologis Kristiani mengenai tradisi ini, tetapi ini juga mungkin merupakan ritual musim semi dan kesuburan sebelum masa Kristiani.",tentu saja ada penjelasan teologis kristiani mengenai tradisi ini tetapi ini juga mungkin merupakan ritual musim semi dan kesuburan sebelum masa kristiani,tentu saja ada penjelasan teologis kristiani mengenai tradisi ini tetapi ini juga mungkin merupakan ritual musim semi dan kesuburan sebelum masa kristiani,0.48354029655456543,id,1,16000,ok
1739,test,berada di puncak salah satu gunung di utara kota mekah gua tersebut benar-benar terisolasi dari seluruh dunia,"Berada di puncak salah satu gunung di utara Kota Mekah, gua tersebut benar-benar terisolasi dari seluruh dunia.","Berada di puncak salah satu gunung di utara kota Mecah, gua tersebut benar-benar terisolasi dari seluruh dunia.",berada di puncak salah satu gunung di utara kota mekah gua tersebut benar benar terisolasi dari seluruh dunia,berada di puncak salah satu gunung di utara kota mecah gua tersebut benar benar terisolasi dari seluruh dunia,0.47257471084594727,id,1,16000,ok
1735,test,peneliti dari universitas princeton di amerika serikat dan universitas uppsala di swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja sebelumnya proses ini diyakini berlangsung lebih lama hal ini disebabkan adanya pembiakan finch darwin endemik geospiza fortes dan finch kaktus imigran geospiza conirostris,"Peneliti dari Universitas Princeton di Amerika Serikat dan Universitas Uppsala di Swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja. Sebelumnya proses ini diyakini berlangsung lebih lama. Hal ini disebabkan adanya pembiakan finch Darwin endemik, Geospiza fortes, dan finch kaktus imigran, Geospiza conirostris.","Peneliti dari Universitas Princeton di Amerika Serikat dan Universitas Uppsala di Swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja. Sebelumnya proses ini diyakini berlasung lebih lama, hal ini disebabkan adanya pembiakan Vinc Darwin and The Knick, Geos Bissell Fortas, dan Vinc Cactus Immigrant, Geos Bissell Coneirostris.",peneliti dari universitas princeton di amerika serikat dan universitas uppsala di swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja sebelumnya proses ini diyakini berlangsung lebih lama hal ini disebabkan adanya pembiakan finch darwin endemik geospiza fortes dan finch kaktus imigran geospiza conirostris,peneliti dari universitas princeton di amerika serikat dan universitas uppsala di swedia melaporkan bahwa spesies baru berevolusi dalam dua generasi saja sebelumnya proses ini diyakini berlasung lebih lama hal ini disebabkan adanya pembiakan vinc darwin and the knick geos bissell fortas dan vinc cactus immigrant geos bissell coneirostris,0.542797327041626,id,1,16000,ok
1781,test,madagaskar sejauh ini adalah yang benua terbesar dan tersendiri dalam hal satwa liar,Madagaskar sejauh ini adalah yang benua terbesar dan tersendiri dalam hal satwa liar.,Madagaskar sejauh ini adalah yang benua terbesar dan tersendiri dalam hal asat waliar.,madagaskar sejauh ini adalah yang benua terbesar dan tersendiri dalam hal satwa liar,madagaskar sejauh ini adalah yang benua terbesar dan tersendiri dalam hal asat waliar,0.5199480056762695,id,1,16000,ok
1851,test,arus rip adalah arus balik dari ombak yang pecah di pantai seringkali di batu karang atau yang seperti itu,"Arus Rip adalah arus balik dari ombak yang pecah di pantai, seringkali di batu karang atau yang seperti itu.","Arus rib adalah arus balik dari ombak yang pecah di pantai, seringkali di batu karang atau yang seperti itu.",arus rip adalah arus balik dari ombak yang pecah di pantai seringkali di batu karang atau yang seperti itu,arus rib adalah arus balik dari ombak yang pecah di pantai seringkali di batu karang atau yang seperti itu,0.5803012847900391,id,1,16000,ok
1828,test,pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal,"""Pencarian di internet untuk ""Kursus Lingkungan yang Tidak Ramah"" mungkin akan memberikan alamat sebuah perusahaan lokal.""",Pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal.,pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal,pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal,0.48300600051879883,id,1,16000,ok
1828,test,pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal,"""Pencarian di internet untuk ""Kursus Lingkungan yang Tidak Ramah"" mungkin akan memberikan alamat sebuah perusahaan lokal.""",Pencarian di Internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal.,pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal,pencarian di internet untuk kursus lingkungan yang tidak ramah mungkin akan memberikan alamat sebuah perusahaan lokal,0.4747321605682373,id,1,16000,ok
